account_id,label,scheme,t0_amount,t0_direction,t0_country,t0_hour,t0_gap_hours,t1_amount,t1_direction,t1_country,t1_hour,t1_gap_hours,t2_amount,t2_direction,t2_country,t2_hour,t2_gap_hours,t3_amount,t3_direction,t3_country,t3_hour,t3_gap_hours,t4_amount,t4_direction,t4_country,t4_hour,t4_gap_hours,t5_amount,t5_direction,t5_country,t5_hour,t5_gap_hours,t6_amount,t6_direction,t6_country,t6_hour,t6_gap_hours,t7_amount,t7_direction,t7_country,t7_hour,t7_gap_hours,t8_amount,t8_direction,t8_country,t8_hour,t8_gap_hours,t9_amount,t9_direction,t9_country,t9_hour,t9_gap_hours,t10_amount,t10_direction,t10_country,t10_hour,t10_gap_hours,t11_amount,t11_direction,t11_country,t11_hour,t11_gap_hours,t12_amount,t12_direction,t12_country,t12_hour,t12_gap_hours,t13_amount,t13_direction,t13_country,t13_hour,t13_gap_hours,t14_amount,t14_direction,t14_country,t14_hour,t14_gap_hours,t15_amount,t15_direction,t15_country,t15_hour,t15_gap_hours,t16_amount,t16_direction,t16_country,t16_hour,t16_gap_hours,t17_amount,t17_direction,t17_country,t17_hour,t17_gap_hours,t18_amount,t18_direction,t18_country,t18_hour,t18_gap_hours,t19_amount,t19_direction,t19_country,t19_hour,t19_gap_hours,t20_amount,t20_direction,t20_country,t20_hour,t20_gap_hours,t21_amount,t21_direction,t21_country,t21_hour,t21_gap_hours,t22_amount,t22_direction,t22_country,t22_hour,t22_gap_hours,t23_amount,t23_direction,t23_country,t23_hour,t23_gap_hours,t24_amount,t24_direction,t24_country,t24_hour,t24_gap_hours,t25_amount,t25_direction,t25_country,t25_hour,t25_gap_hours,t26_amount,t26_direction,t26_country,t26_hour,t26_gap_hours,t27_amount,t27_direction,t27_country,t27_hour,t27_gap_hours,t28_amount,t28_direction,t28_country,t28_hour,t28_gap_hours,t29_amount,t29_direction,t29_country,t29_hour,t29_gap_hours
718,0,clean,62.56,OUT,US,13,50.5,36.21,OUT,US,22,47.4,23.94,IN,GB,17,60.9,41.64,IN,US,19,66.3,95.45,IN,GB,19,43.1,56.55,OUT,US,11,38.6,174.26,OUT,CA,12,40.7,100.75,IN,CA,20,69.0,92.48,IN,US,21,58.5,15.07,OUT,US,11,35.1,43.46,OUT,GB,11,37.0,23.3,IN,CA,19,35.9,47.16,IN,US,18,35.5,31.36,IN,CA,12,44.3,40.36,OUT,US,19,49.7,127.6,IN,US,9,49.0,79.85,IN,US,13,50.4,122.2,IN,US,11,48.0,15.17,IN,US,18,52.6,57.19,OUT,US,9,53.0,118.32,OUT,US,13,60.7,182.19,OUT,US,19,63.0,15.82,IN,US,11,58.7,41.22,OUT,US,13,30.4,124.88,OUT,CA,18,15.7,46.81,OUT,US,8,48.2,26.36,IN,US,12,32.9,15.8,IN,US,17,53.6,25.56,OUT,US,19,30.2,14.14,IN,US,17,71.4
877,0,clean,38.37,IN,US,16,28.8,20.53,IN,GB,8,65.0,33.51,OUT,US,13,23.0,43.58,OUT,US,9,25.9,207.22,IN,CA,21,18.3,316.08,OUT,US,13,16.4,71.93,OUT,GB,14,43.3,55.01,OUT,US,15,51.0,41.27,IN,US,9,70.0,105.61,OUT,US,15,59.1,314.46,OUT,US,8,44.1,227.85,OUT,US,21,32.1,135.69,OUT,US,22,56.3,134.11,OUT,GB,19,26.3,106.26,OUT,US,17,45.9,52.57,OUT,US,12,12.3,30.29,IN,US,13,58.5,53.7,OUT,GB,16,56.6,76.54,OUT,CA,8,66.7,17.07,IN,GB,9,28.0,48.31,IN,US,20,31.8,28.2,OUT,GB,19,64.1,122.86,IN,US,9,56.4,35.17,IN,CA,19,52.2,70.99,OUT,US,9,12.5,31.19,OUT,GB,20,35.1,196.01,IN,US,19,16.9,14.0,OUT,CA,22,55.4,79.89,IN,US,17,26.3,19.65,OUT,US,19,58.5
225,0,clean,111.65,OUT,US,14,32.8,29.58,OUT,US,17,23.6,44.18,OUT,US,16,60.8,73.16,OUT,GB,19,12.1,11.55,IN,US,22,16.7,8.1,OUT,US,19,62.1,72.02,OUT,US,11,60.0,80.93,IN,CA,8,48.1,284.68,OUT,US,8,50.8,61.96,OUT,US,22,29.1,105.19,IN,US,13,61.7,46.69,IN,GB,12,65.6,69.25,IN,GB,22,71.1,207.23,OUT,US,10,59.3,9.98,OUT,US,18,16.9,76.01,OUT,CA,20,24.5,301.41,IN,US,16,21.6,68.42,OUT,GB,14,34.3,204.48,OUT,US,18,53.1,33.0,OUT,US,10,38.7,53.22,IN,GB,19,35.5,56.08,OUT,US,19,32.3,9.26,OUT,US,21,38.2,21.44,IN,US,19,24.2,22.7,IN,US,22,37.1,105.39,OUT,US,12,23.4,109.7,OUT,GB,22,63.0,70.76,OUT,CA,8,15.2,105.56,OUT,GB,15,42.3,47.88,IN,GB,10,71.5
26,0,clean,62.94,IN,CA,10,33.5,18.76,OUT,GB,16,23.7,74.01,OUT,CA,14,51.2,88.99,OUT,CA,10,54.6,85.44,IN,US,12,17.0,129.62,IN,GB,12,14.0,106.39,OUT,GB,19,22.1,78.83,OUT,GB,16,58.4,51.62,IN,US,20,18.8,14.46,OUT,GB,21,44.6,76.99,OUT,GB,11,57.4,64.47,IN,US,12,71.4,67.85,IN,CA,12,64.5,19.66,IN,CA,21,32.9,22.99,IN,US,20,71.6,126.79,OUT,GB,18,56.3,52.9,OUT,US,20,37.7,94.18,IN,US,17,24.4,55.85,OUT,GB,16,33.0,55.91,OUT,US,17,22.1,115.66,OUT,US,10,28.0,36.13,OUT,US,12,69.8,58.96,IN,US,11,64.0,37.72,OUT,US,20,20.8,38.57,OUT,CA,10,62.6,42.63,OUT,CA,14,46.6,65.22,IN,CA,16,39.1,37.23,OUT,CA,15,57.0,149.1,IN,US,19,31.6,26.69,OUT,US,20,70.3
954,1,round_trip,42.52,OUT,GB,11,54.5,206073.69,OUT,VE,12,39.7,194261.08,IN,BY,0,55.4,20.15,IN,US,9,21.9,229504.61,OUT,SY,15,67.3,217543.87,IN,KP,20,36.7,46.17,OUT,US,16,60.7,158300.39,OUT,BY,12,36.7,152674.9,IN,NG,1,81.7,34.7,OUT,US,11,60.5,84.92,IN,US,12,38.9,41.67,OUT,CA,12,21.6,168020.07,OUT,IR,7,33.6,163621.04,IN,KP,20,27.8,93569.08,OUT,NG,20,56.1,87383.38,IN,KP,23,63.6,6.24,OUT,US,13,36.9,1046.6,OUT,US,14,29.9,61.18,OUT,US,15,15.0,206845.89,OUT,IR,6,64.3,200191.71,IN,NG,23,18.4,58.64,IN,GB,16,20.4,282593.67,OUT,BY,5,52.3,264215.56,IN,CU,1,12.2,15.91,IN,US,13,28.2,16.92,IN,GB,17,36.8,50.73,OUT,US,8,17.5,71.45,OUT,US,19,14.1,95.75,OUT,CA,13,48.0,66.02,OUT,US,8,40.1
437,0,clean,150.91,IN,US,12,55.0,70.96,OUT,US,11,68.9,109.69,OUT,US,17,52.6,47.8,IN,US,14,52.0,465.78,OUT,US,22,36.3,33.66,IN,US,12,68.2,220.43,OUT,CA,16,23.5,51.98,IN,US,17,51.1,14.53,OUT,CA,20,58.8,80.34,IN,CA,8,53.7,70.23,IN,GB,9,68.0,23.55,IN,US,18,40.2,26.11,IN,CA,19,28.1,53.53,OUT,US,15,26.4,72.23,IN,US,11,27.0,7.56,OUT,US,11,70.2,126.79,IN,US,21,29.2,36.76,IN,CA,19,52.4,18.81,OUT,US,9,45.7,115.91,OUT,CA,14,18.5,53.58,IN,US,15,67.5,144.45,OUT,GB,15,24.3,77.51,IN,US,12,65.1,54.53,OUT,US,20,19.3,48.32,OUT,CA,22,68.1,80.33,IN,US,18,68.2,39.22,OUT,GB,16,17.9,27.6,IN,CA,14,31.6,88.94,IN,US,16,25.9,48.64,OUT,GB,12,64.1
951,1,layering,133388.86,IN,NL,1,0.5,132054.97,OUT,IR,4,1.0,129387.2,IN,RU,0,2.0,126719.42,OUT,KP,0,1.5,82.98,OUT,CA,12,64.3,31.72,OUT,US,14,69.8,104.02,OUT,GB,18,29.3,146115.0,IN,DE,1,0.5,144653.85,OUT,NG,6,1.0,141731.55,IN,SY,6,2.0,138809.25,OUT,IR,0,1.5,47.87,OUT,US,12,12.4,109.97,OUT,US,14,50.3,262.11,OUT,US,9,70.1,25654.72,IN,SG,0,0.5,25398.17,OUT,IR,2,1.0,24885.08,IN,SY,4,2.0,24371.99,OUT,KP,5,1.5,61.6,IN,US,13,17.1,27397.03,IN,JP,6,0.5,27123.06,OUT,KP,1,1.0,26575.12,IN,IR,3,2.0,26027.18,OUT,NG,5,1.5,43.6,IN,US,13,17.7,126.63,OUT,US,19,28.3,166.89,IN,US,22,23.0,26.93,OUT,US,16,53.8,38.0,IN,US,11,68.5,93.72,OUT,US,15,13.3,49.13,IN,US,15,63.2
364,0,clean,200.39,IN,US,13,39.9,18.37,IN,GB,11,70.9,211.42,OUT,GB,10,63.4,44.35,IN,US,13,67.0,56.17,OUT,US,12,69.5,22.89,IN,US,8,31.5,29.46,IN,US,12,55.5,36.51,OUT,US,19,36.3,23.65,OUT,US,12,40.7,46.19,IN,US,22,24.3,39.42,OUT,US,14,28.1,240.0,OUT,CA,9,37.2,21.48,OUT,GB,18,55.5,59.27,OUT,US,17,36.8,66.57,IN,US,16,18.1,23.19,OUT,US,14,66.8,94.58,OUT,US,21,32.3,39.7,OUT,US,13,58.4,7.43,IN,US,22,46.9,92.56,IN,US,19,21.9,22.34,IN,CA,8,71.5,23.61,OUT,US,10,12.1,94.66,OUT,US,16,66.6,41.36,OUT,GB,14,67.7,113.77,OUT,US,18,59.4,143.76,IN,US,16,20.0,32.59,IN,US,19,35.5,102.99,OUT,US,10,54.1,29.83,OUT,GB,14,34.3,325.87,OUT,GB,21,57.8
229,0,clean,75.74,IN,GB,21,54.5,93.07,IN,US,10,32.3,18.54,IN,US,17,26.3,37.93,IN,US,14,17.6,18.58,IN,US,16,49.0,26.6,IN,US,12,28.7,84.84,IN,GB,17,41.7,30.36,OUT,US,20,43.5,42.92,OUT,US,21,52.4,14.85,OUT,US,10,17.0,63.41,IN,CA,13,65.8,52.7,OUT,GB,9,38.2,30.47,IN,US,8,24.1,46.94,OUT,US,11,12.2,63.07,IN,US,20,24.8,28.45,IN,US,15,57.5,16.76,OUT,US,11,39.0,231.47,OUT,GB,19,68.4,32.9,OUT,CA,22,69.6,50.53,OUT,US,22,29.9,122.57,IN,US,16,60.2,918.96,IN,CA,20,33.7,20.17,OUT,US,10,14.1,78.25,OUT,US,18,49.4,31.0,IN,CA,20,29.3,35.48,IN,US,22,54.5,30.69,IN,CA,15,41.8,22.19,OUT,GB,10,58.9,52.82,OUT,US,13,37.7,16.78,IN,CA,21,46.2
37,0,clean,46.87,OUT,US,17,46.1,64.97,OUT,GB,8,34.8,109.51,IN,CA,22,63.8,81.17,OUT,CA,8,41.3,61.58,OUT,US,19,15.8,73.11,OUT,GB,19,64.1,373.43,OUT,GB,16,45.9,52.14,OUT,US,14,53.3,64.13,IN,CA,13,51.7,126.54,OUT,US,21,51.8,132.21,OUT,US,8,61.6,141.12,IN,GB,21,50.6,91.01,OUT,US,9,40.2,21.88,OUT,US,13,57.1,201.69,IN,GB,11,70.2,21.82,OUT,CA,21,45.0,69.55,OUT,CA,20,26.1,29.86,IN,CA,15,46.4,51.87,OUT,US,9,31.0,71.02,IN,GB,16,36.2,70.6,IN,GB,17,12.0,76.52,OUT,GB,11,50.3,198.54,OUT,US,13,51.3,78.48,IN,CA,13,61.5,44.91,OUT,GB,15,45.6,118.07,OUT,CA,9,55.0,141.4,IN,US,13,17.8,20.45,OUT,GB,16,33.3,88.05,IN,US,22,34.4,95.67,IN,CA,9,21.8
965,1,structuring,8890.52,IN,US,17,15.7,18.26,IN,US,21,18.3,36.6,OUT,US,22,12.3,8975.69,IN,CA,16,15.1,40.02,IN,CA,9,23.6,43.51,OUT,CA,22,51.4,150.69,IN,US,21,27.1,9764.16,IN,CA,15,17.0,101.12,OUT,US,13,14.0,8648.85,IN,CA,10,32.7,83.65,OUT,US,8,63.7,65.21,IN,US,15,36.2,9274.84,IN,US,13,29.8,38.58,IN,US,19,19.5,27.57,OUT,GB,22,61.4,9458.05,IN,US,10,11.2,9567.4,IN,GB,14,15.7,20.95,IN,CA,11,32.7,9106.82,IN,US,10,19.2,31.32,OUT,US,8,66.2,9602.4,IN,US,11,14.7,8806.19,IN,US,9,15.6,8647.2,IN,GB,13,25.2,8638.1,IN,US,16,27.6,8635.7,IN,US,13,25.4,9639.03,IN,US,9,7.3,52.76,IN,US,19,47.7,21.67,OUT,US,19,19.8,62.53,OUT,CA,11,27.6,46.73,OUT,US,22,53.2
374,0,clean,26.09,OUT,US,18,19.6,44.01,IN,US,18,59.6,51.37,IN,GB,18,16.1,14.45,OUT,GB,12,14.5,108.66,IN,GB,12,63.6,5.97,OUT,US,9,22.0,479.07,OUT,GB,15,61.5,181.54,OUT,US,19,49.3,44.31,IN,US,16,53.0,55.01,OUT,CA,15,44.5,69.57,OUT,US,18,35.4,34.08,IN,GB,17,35.2,63.69,IN,US,20,68.3,48.66,OUT,US,18,68.9,50.63,OUT,CA,16,24.7,63.13,OUT,US,12,25.1,19.09,IN,US,16,52.1,56.35,IN,CA,11,18.0,62.23,OUT,US,18,21.7,60.53,OUT,US,10,49.4,45.94,OUT,US,16,35.1,135.68,IN,CA,9,22.0,41.14,OUT,GB,9,32.9,65.49,IN,US,11,45.1,154.14,IN,US,21,61.5,51.24,OUT,US,13,40.2,64.82,OUT,CA,21,38.3,50.55,IN,GB,10,39.1,146.92,OUT,GB,17,71.3,44.43,IN,US,8,20.1
469,0,clean,49.94,OUT,US,20,23.6,46.15,IN,CA,21,19.7,25.53,OUT,US,10,33.4,67.74,OUT,CA,13,46.2,333.64,OUT,US,20,35.3,36.46,OUT,US,11,27.1,38.6,OUT,GB,20,58.7,85.43,OUT,US,17,71.2,34.92,OUT,US,13,38.9,93.24,OUT,US,10,26.2,30.73,OUT,US,15,53.2,236.44,OUT,US,15,14.0,71.94,OUT,GB,22,63.9,33.25,IN,GB,18,54.5,34.09,IN,US,16,70.7,36.2,OUT,CA,20,55.7,163.73,OUT,US,21,53.5,19.79,OUT,US,16,38.8,32.0,IN,GB,15,44.4,34.84,OUT,GB,11,15.8,53.92,OUT,US,8,28.3,43.95,OUT,GB,19,19.9,16.56,IN,GB,13,51.7,39.65,IN,US,8,30.6,50.42,OUT,GB,20,21.4,33.03,OUT,GB,16,12.4,94.58,OUT,GB,18,35.1,113.92,OUT,CA,14,49.3,51.28,OUT,US,15,24.0,65.66,OUT,CA,9,21.9
967,1,smurfing,460965.15,IN,US,9,48.0,29214.31,OUT,US,20,3.3,25129.8,OUT,AU,19,2.1,27119.9,OUT,SG,14,2.7,28160.15,OUT,JP,17,4.0,28634.35,OUT,CH,8,1.1,26286.42,OUT,US,19,3.9,31318.61,OUT,DE,18,5.3,27842.93,OUT,FR,17,3.1,27450.82,OUT,DE,11,4.3,31118.27,OUT,FR,12,3.6,30092.43,OUT,US,20,3.6,28206.41,OUT,NL,16,3.4,30171.34,OUT,NL,16,1.1,31819.08,OUT,US,13,5.4,30024.17,OUT,US,11,1.8,28984.6,OUT,AU,15,1.5,57.45,IN,GB,22,41.7,41.57,OUT,US,14,65.8,43.69,OUT,US,8,69.8,40.68,IN,US,15,65.2,25.06,OUT,US,13,53.0,135.03,OUT,US,14,36.8,67.89,OUT,US,20,20.6,21.16,IN,CA,20,35.2,31.17,IN,CA,16,31.1,27.18,IN,US,12,58.4,168.13,IN,CA,13,68.9,96.45,OUT,US,14,57.2,49.34,IN,CA,12,19.4
850,0,clean,60.74,IN,US,21,29.6,219.0,OUT,GB,8,54.2,89.66,IN,CA,21,22.7,114.21,IN,US,15,58.9,63.6,OUT,CA,10,28.9,14.99,IN,CA,14,63.4,12.79,IN,GB,9,51.3,288.95,IN,US,16,18.7,35.68,OUT,US,9,25.9,33.33,OUT,US,21,46.7,66.46,OUT,CA,8,50.3,84.8,OUT,GB,13,58.3,93.83,OUT,US,16,47.9,225.77,OUT,CA,10,45.8,181.38,OUT,US,17,67.1,28.54,OUT,GB,22,63.0,118.51,IN,CA,16,41.1,40.15,OUT,US,12,66.1,48.91,IN,US,16,69.0,22.76,OUT,CA,10,29.7,14.09,OUT,GB,21,47.6,53.24,OUT,GB,9,27.1,25.41,IN,CA,20,36.4,114.69,IN,US,19,16.8,43.6,OUT,US,22,67.4,69.89,OUT,US,9,57.6,163.04,OUT,CA,11,57.8,16.64,OUT,US,10,55.8,30.58,IN,GB,9,23.3,63.1,IN,CA,13,24.1
704,0,clean,132.74,OUT,US,14,14.2,19.77,IN,US,9,16.0,37.19,OUT,GB,18,39.6,27.44,OUT,GB,18,55.3,120.03,IN,CA,18,55.1,157.66,OUT,CA,17,23.0,62.01,OUT,US,10,42.5,27.84,IN,GB,22,64.8,38.31,OUT,US,12,60.6,32.97,IN,CA,17,36.0,24.98,OUT,US,17,55.8,50.32,OUT,US,18,55.6,86.48,IN,CA,20,69.7,80.82,OUT,US,18,12.6,54.24,IN,US,22,54.1,57.15,IN,US,13,23.5,51.15,OUT,US,9,63.3,19.34,IN,US,9,66.9,62.06,OUT,US,19,62.3,34.23,OUT,US,12,34.6,18.58,IN,US,14,61.5,73.45,IN,US,22,62.1,33.47,OUT,US,15,41.2,65.51,OUT,US,9,68.4,107.57,OUT,US,18,37.3,25.53,OUT,US,22,62.3,58.77,OUT,US,12,15.1,12.83,IN,GB,22,32.8,186.05,OUT,US,17,22.3,18.41,IN,GB,17,27.7
841,0,clean,135.11,IN,US,19,18.6,53.76,IN,GB,20,49.1,30.46,OUT,CA,13,30.3,68.52,OUT,US,8,13.3,61.71,OUT,CA,21,71.7,62.47,IN,US,12,16.3,45.89,OUT,US,9,41.6,199.91,IN,GB,18,36.0,49.06,OUT,US,13,57.5,199.43,OUT,CA,9,14.6,85.74,OUT,US,9,69.3,72.31,OUT,CA,22,39.3,49.87,OUT,GB,11,55.7,119.0,IN,US,17,49.4,59.76,OUT,GB,11,45.3,25.9,OUT,CA,21,53.4,25.22,OUT,US,10,55.8,76.55,OUT,CA,12,39.5,26.42,IN,US,20,17.8,51.95,OUT,CA,12,33.5,127.2,IN,US,11,56.5,69.63,OUT,US,17,43.5,30.64,IN,CA,9,12.1,168.68,IN,CA,19,67.8,84.63,OUT,US,18,31.0,123.25,IN,CA,9,66.3,8.9,OUT,US,12,43.5,71.14,OUT,GB,19,48.3,107.1,OUT,US,8,27.6,212.77,OUT,US,21,40.4
194,0,clean,56.09,IN,US,19,69.5,67.69,IN,US,12,44.4,22.38,OUT,US,12,29.7,142.24,OUT,CA,16,42.1,33.87,OUT,US,12,48.0,14.3,IN,US,21,39.9,50.04,OUT,GB,18,34.5,56.12,OUT,US,11,33.0,62.08,OUT,CA,12,59.3,162.34,IN,CA,14,49.4,45.19,IN,US,22,50.1,49.62,OUT,CA,11,47.9,22.59,OUT,CA,15,28.1,105.26,IN,US,22,31.1,63.27,IN,US,14,33.5,39.02,OUT,US,16,16.8,11.9,OUT,US,8,17.0,173.39,OUT,US,10,51.2,20.45,IN,US,13,47.6,34.02,OUT,US,8,67.4,72.72,OUT,US,20,21.1,20.96,OUT,CA,11,51.9,16.53,OUT,US,18,38.2,9.98,OUT,US,18,36.5,97.2,IN,US,14,57.8,35.3,OUT,US,17,34.6,567.83,OUT,US,9,42.9,24.64,IN,US,18,23.7,26.12,IN,US,12,44.3,34.73,IN,US,9,46.4
854,0,clean,133.34,OUT,GB,9,48.0,35.19,OUT,US,9,38.0,140.61,OUT,GB,8,41.2,88.75,IN,US,19,67.1,15.83,IN,GB,15,25.1,83.45,OUT,US,22,53.4,82.93,IN,CA,21,23.8,76.58,OUT,US,12,62.2,48.74,OUT,US,11,37.6,25.74,IN,GB,14,57.9,160.29,IN,US,19,58.0,50.34,OUT,CA,19,20.5,26.93,IN,US,10,32.5,78.73,OUT,US,19,53.6,30.14,IN,US,21,44.2,25.55,IN,US,15,65.1,40.43,OUT,US,15,70.7,32.06,OUT,GB,8,68.9,26.32,OUT,GB,12,28.0,104.08,OUT,US,10,15.9,49.85,OUT,CA,17,45.4,148.68,OUT,US,10,39.1,27.56,OUT,CA,14,37.2,13.71,IN,US,14,39.9,61.5,OUT,US,16,43.0,241.0,OUT,CA,22,18.0,83.5,IN,US,10,34.8,715.01,OUT,US,9,17.2,71.21,OUT,US,10,56.2,65.92,OUT,US,11,36.5
864,0,clean,70.61,OUT,US,21,57.4,158.67,IN,GB,17,17.0,29.92,OUT,US,16,62.6,337.81,OUT,US,22,69.4,85.24,IN,GB,19,70.1,16.19,OUT,GB,18,70.6,27.77,OUT,US,9,19.1,170.17,IN,US,15,66.1,147.61,OUT,CA,19,38.7,55.39,IN,GB,13,40.5,61.56,OUT,US,14,56.7,21.51,OUT,US,12,22.7,157.14,OUT,US,11,17.2,24.77,IN,US,15,60.5,107.32,OUT,US,11,28.4,161.04,OUT,US,9,50.3,56.74,OUT,US,16,19.7,118.4,OUT,US,16,47.4,239.39,OUT,US,16,64.6,67.65,OUT,US,22,40.8,47.45,OUT,CA,13,47.8,51.75,OUT,US,16,18.1,30.13,IN,US,10,50.7,29.59,OUT,CA,8,52.8,77.78,OUT,CA,13,70.7,47.89,OUT,US,21,39.1,70.96,OUT,CA,18,63.0,16.58,IN,US,20,67.0,50.7,OUT,CA,10,39.2,124.47,IN,US,14,46.2
503,0,clean,28.46,IN,GB,20,40.5,34.6,OUT,US,10,47.0,141.54,OUT,CA,20,59.8,63.9,OUT,US,21,61.4,71.92,OUT,GB,17,48.4,140.47,IN,US,13,44.6,50.56,OUT,US,19,32.7,99.82,OUT,US,9,51.1,94.36,IN,US,18,13.3,19.51,OUT,US,9,47.5,177.4,OUT,CA,16,57.7,17.53,OUT,US,11,31.3,113.74,IN,US,15,46.0,16.22,OUT,CA,14,54.2,88.32,OUT,GB,10,68.0,242.14,IN,US,17,63.0,46.04,IN,US,8,32.3,44.47,IN,US,19,56.8,88.97,IN,GB,13,33.1,41.95,IN,US,14,63.6,233.84,OUT,CA,18,53.6,63.67,IN,US,21,56.8,42.26,OUT,US,16,33.5,35.44,OUT,US,9,55.2,25.88,IN,US,9,25.3,33.04,IN,CA,11,38.7,41.24,OUT,GB,11,52.0,36.96,OUT,GB,18,36.7,32.25,OUT,US,13,22.6,292.68,OUT,US,11,37.7
969,1,round_trip,213.96,OUT,CA,21,65.3,174.45,OUT,CA,20,14.8,45.4,OUT,GB,18,71.5,116511.96,OUT,RU,3,26.8,109436.74,IN,NG,18,12.4,39.31,OUT,US,20,42.1,40.86,OUT,GB,11,30.6,25.48,OUT,US,9,60.9,218.59,OUT,CA,16,40.9,24.41,IN,US,21,16.5,109.36,OUT,GB,18,45.2,24296.08,OUT,CU,13,31.8,23849.0,IN,KP,12,24.4,206298.73,OUT,IR,12,119.2,192220.63,IN,CU,21,45.8,94.86,OUT,GB,20,29.7,42.78,IN,US,17,68.2,158551.31,OUT,CU,11,44.4,148796.27,IN,BY,20,30.1,111414.35,OUT,KP,18,101.5,107043.38,IN,IR,0,84.4,232.3,IN,US,13,41.7,181600.57,OUT,KP,11,108.5,174297.1,IN,SY,3,95.5,15.69,OUT,US,12,12.8,51.23,OUT,CA,8,50.2,36.92,IN,CA,15,69.0,117.74,IN,US,8,61.8,72.45,OUT,US,14,35.3,13.71,IN,US,10,67.0
830,0,clean,83.81,IN,US,21,69.1,10.43,IN,GB,17,53.4,169.57,IN,CA,12,67.7,69.6,OUT,GB,20,24.6,61.71,OUT,GB,12,64.5,14.81,OUT,CA,12,27.4,19.51,IN,US,21,60.8,39.69,IN,US,16,32.9,104.16,OUT,US,14,57.5,10.37,IN,US,17,46.7,102.59,OUT,CA,19,56.4,40.93,OUT,US,20,56.4,45.66,OUT,CA,21,13.8,66.88,OUT,CA,17,46.6,67.72,OUT,US,10,26.8,30.88,OUT,US,22,45.4,90.01,OUT,US,19,39.8,8.54,OUT,US,18,40.2,38.08,OUT,CA,22,22.5,61.74,IN,US,8,68.7,41.43,OUT,US,9,50.0,12.66,OUT,GB,18,22.3,100.13,OUT,CA,9,47.6,20.11,IN,CA,22,35.3,51.73,IN,GB,18,70.0,61.71,IN,US,8,69.9,55.47,IN,US,13,54.3,139.1,OUT,GB,12,63.8,52.32,IN,US,15,34.0,76.86,IN,US,13,55.9
579,0,clean,38.6,IN,US,18,23.2,114.97,OUT,US,15,44.2,66.98,IN,US,11,55.4,108.4,OUT,GB,20,24.1,10.88,IN,CA,18,67.9,70.27,OUT,GB,8,40.3,92.12,OUT,US,17,16.8,18.53,OUT,US,17,62.0,108.81,IN,US,11,21.3,49.94,IN,US,13,24.5,637.19,OUT,US,18,65.0,9.57,OUT,US,22,45.1,163.25,OUT,US,17,55.4,39.83,IN,US,17,50.3,14.97,IN,US,21,21.3,35.82,OUT,CA,19,71.0,68.17,IN,GB,21,30.7,125.21,OUT,GB,11,20.9,216.5,OUT,US,19,17.3,170.29,IN,US,16,13.2,25.22,IN,CA,19,23.9,134.85,IN,CA,9,39.4,74.67,IN,US,15,30.0,32.34,IN,GB,12,52.4,46.08,OUT,US,22,65.1,30.94,OUT,GB,9,52.2,56.24,IN,US,14,42.3,30.46,OUT,GB,12,54.0,23.99,IN,GB,10,51.7,80.1,IN,US,19,21.8
968,1,dormant_burst,99.72,OUT,US,15,549.4,20.94,IN,CA,11,776.2,14.05,IN,CA,18,715.2,63.04,OUT,US,10,207.0,47.55,IN,US,9,795.0,96.84,OUT,US,10,697.3,92.93,IN,GB,11,549.3,95.79,IN,US,11,658.9,98.71,OUT,GB,15,257.4,24.12,IN,GB,11,540.5,91.47,OUT,US,11,630.5,64.37,OUT,US,10,291.7,90.11,OUT,CA,14,760.7,84.72,OUT,US,8,713.3,49.14,OUT,GB,9,371.2,87.88,IN,US,15,763.8,88.3,IN,US,15,695.0,16.42,OUT,GB,11,596.6,92.56,OUT,US,12,225.0,57.77,OUT,US,16,283.0,37434.78,IN,NL,2,1.0,107842.13,IN,BY,4,2.3,28256.9,IN,CU,4,1.7,209236.63,IN,VE,6,4.0,195893.7,OUT,CU,2,3.2,150064.3,IN,AU,3,3.5,159050.11,OUT,RU,0,2.0,121726.88,IN,DE,0,1.3,188865.42,IN,IR,0,1.1,131381.52,OUT,IR,1,2.9
162,0,clean,37.31,OUT,US,12,65.5,28.19,IN,US,21,27.9,31.51,IN,US,21,46.7,18.53,OUT,US,21,35.7,51.38,OUT,US,8,17.7,14.19,IN,US,21,26.2,63.61,OUT,GB,9,18.1,53.03,OUT,CA,18,67.7,61.41,IN,US,8,42.8,35.96,IN,CA,22,62.0,640.01,OUT,US,9,61.2,162.08,OUT,GB,22,49.7,20.17,IN,GB,16,70.4,65.78,OUT,GB,15,32.4,33.57,OUT,US,21,26.0,24.25,IN,US,21,61.4,18.69,OUT,US,14,42.9,77.15,IN,GB,20,13.7,31.65,IN,CA,20,39.0,118.42,OUT,CA,14,54.2,120.91,IN,CA,15,52.8,163.88,OUT,CA,11,54.0,27.61,OUT,US,21,66.0,79.86,OUT,US,14,59.5,90.56,IN,US,10,44.4,37.36,OUT,US,18,25.4,29.45,OUT,US,8,21.6,197.87,OUT,CA,22,58.6,65.5,OUT,CA,17,18.3,90.81,IN,GB,18,21.0
